Slice center (h^-1 Mpc), Completeness
6.181256490124303127e+03,2.222222222222222099e-01
6.183256490124303127e+03,2.222222222222222099e-01
6.185256490124303127e+03,2.222222222222222099e-01
6.187256490124303127e+03,2.222222222222222099e-01
6.189256490124303127e+03,2.222222222222222099e-01
6.191256490124303127e+03,2.222222222222222099e-01
6.193256490124303127e+03,2.222222222222222099e-01
6.195256490124303127e+03,2.222222222222222099e-01
6.197256490124303127e+03,2.222222222222222099e-01
6.199256490124303127e+03,2.222222222222222099e-01
6.201256490124303127e+03,2.222222222222222099e-01
6.203256490124303127e+03,2.222222222222222099e-01
6.205256490124303127e+03,2.222222222222222099e-01
6.207256490124303127e+03,2.222222222222222099e-01
6.209256490124303127e+03,2.222222222222222099e-01
6.211256490124303127e+03,2.222222222222222099e-01
6.213256490124303127e+03,2.222222222222222099e-01
6.215256490124303127e+03,2.222222222222222099e-01
6.217256490124303127e+03,2.222222222222222099e-01
6.219256490124303127e+03,2.222222222222222099e-01
6.221256490124303127e+03,2.222222222222222099e-01
6.223256490124303127e+03,2.222222222222222099e-01
6.225256490124303127e+03,2.222222222222222099e-01
6.227256490124303127e+03,2.222222222222222099e-01
6.229256490124303127e+03,2.222222222222222099e-01
6.231256490124303127e+03,2.222222222222222099e-01
6.233256490124303127e+03,2.222222222222222099e-01
6.235256490124303127e+03,2.222222222222222099e-01
6.237256490124303127e+03,2.222222222222222099e-01
6.239256490124303127e+03,2.222222222222222099e-01
6.241256490124303127e+03,2.222222222222222099e-01
6.243256490124303127e+03,2.222222222222222099e-01
6.245256490124303127e+03,2.222222222222222099e-01
6.247256490124303127e+03,2.222222222222222099e-01
6.249256490124303127e+03,2.222222222222222099e-01
6.251256490124303127e+03,2.222222222222222099e-01
6.253256490124303127e+03,2.222222222222222099e-01
6.255256490124303127e+03,2.222222222222222099e-01
6.257256490124303127e+03,2.222222222222222099e-01
6.259256490124303127e+03,2.222222222222222099e-01
6.261256490124303127e+03,2.222222222222222099e-01
6.263256490124303127e+03,2.222222222222222099e-01
6.265256490124303127e+03,2.222222222222222099e-01
6.267256490124303127e+03,2.222222222222222099e-01
6.269256490124303127e+03,2.222222222222222099e-01
6.271256490124303127e+03,2.222222222222222099e-01
6.273256490124303127e+03,2.222222222222222099e-01
6.275256490124303127e+03,2.222222222222222099e-01
6.277256490124303127e+03,2.222222222222222099e-01
6.279256490124303127e+03,2.222222222222222099e-01
6.281256490124303127e+03,2.222222222222222099e-01
6.283256490124303127e+03,1.111111111111111049e-01
6.285256490124303127e+03,1.111111111111111049e-01
6.287256490124303127e+03,1.111111111111111049e-01
6.289256490124303127e+03,1.111111111111111049e-01
6.291256490124303127e+03,1.111111111111111049e-01
6.293256490124303127e+03,1.111111111111111049e-01
6.295256490124303127e+03,1.111111111111111049e-01
6.297256490124303127e+03,1.111111111111111049e-01
6.299256490124303127e+03,1.111111111111111049e-01
6.301256490124303127e+03,1.111111111111111049e-01
6.303256490124303127e+03,1.111111111111111049e-01
6.305256490124303127e+03,1.111111111111111049e-01
6.307256490124303127e+03,1.111111111111111049e-01
6.309256490124303127e+03,1.111111111111111049e-01
6.311256490124303127e+03,1.111111111111111049e-01
6.313256490124303127e+03,1.111111111111111049e-01
6.315256490124303127e+03,1.111111111111111049e-01
6.317256490124303127e+03,1.111111111111111049e-01
6.319256490124303127e+03,1.111111111111111049e-01
6.321256490124303127e+03,1.111111111111111049e-01
6.323256490124303127e+03,1.111111111111111049e-01
6.325256490124303127e+03,1.111111111111111049e-01
6.327256490124303127e+03,1.111111111111111049e-01
6.329256490124303127e+03,1.111111111111111049e-01
6.331256490124303127e+03,1.111111111111111049e-01
6.333256490124303127e+03,1.111111111111111049e-01
6.335256490124303127e+03,1.111111111111111049e-01
6.337256490124303127e+03,1.111111111111111049e-01
6.339256490124303127e+03,1.111111111111111049e-01
6.341256490124303127e+03,1.111111111111111049e-01
6.343256490124303127e+03,1.111111111111111049e-01
6.345256490124303127e+03,1.111111111111111049e-01
6.347256490124303127e+03,1.111111111111111049e-01
6.349256490124303127e+03,1.111111111111111049e-01
6.351256490124303127e+03,1.111111111111111049e-01
6.353256490124303127e+03,1.111111111111111049e-01
6.355256490124303127e+03,1.111111111111111049e-01
6.357256490124303127e+03,1.111111111111111049e-01
6.359256490124303127e+03,1.111111111111111049e-01
6.361256490124303127e+03,1.111111111111111049e-01
6.363256490124303127e+03,1.111111111111111049e-01
6.365256490124303127e+03,1.111111111111111049e-01
6.367256490124303127e+03,1.111111111111111049e-01
6.369256490124303127e+03,1.111111111111111049e-01
6.371256490124303127e+03,1.111111111111111049e-01
6.373256490124303127e+03,1.111111111111111049e-01
6.375256490124303127e+03,1.111111111111111049e-01
6.377256490124303127e+03,1.111111111111111049e-01
6.379256490124303127e+03,1.111111111111111049e-01
6.381256490124303127e+03,1.111111111111111049e-01
6.383256490124303127e+03,1.111111111111111049e-01
6.385256490124303127e+03,1.111111111111111049e-01
6.387256490124303127e+03,1.111111111111111049e-01
6.389256490124303127e+03,1.111111111111111049e-01
6.391256490124303127e+03,1.111111111111111049e-01
6.393256490124303127e+03,1.111111111111111049e-01
6.395256490124303127e+03,1.111111111111111049e-01
6.397256490124303127e+03,1.111111111111111049e-01
6.399256490124303127e+03,1.111111111111111049e-01
6.401256490124303127e+03,1.111111111111111049e-01
6.403256490124303127e+03,1.111111111111111049e-01
6.405256490124303127e+03,1.111111111111111049e-01
6.407256490124303127e+03,1.111111111111111049e-01
6.409256490124303127e+03,1.111111111111111049e-01
6.411256490124303127e+03,1.111111111111111049e-01
6.413256490124303127e+03,1.111111111111111049e-01
6.415256490124303127e+03,1.111111111111111049e-01
6.417256490124303127e+03,1.111111111111111049e-01
6.419256490124303127e+03,1.111111111111111049e-01
6.421256490124303127e+03,1.111111111111111049e-01
6.423256490124303127e+03,1.111111111111111049e-01
6.425256490124303127e+03,1.111111111111111049e-01
6.427256490124303127e+03,1.111111111111111049e-01
6.429256490124303127e+03,1.111111111111111049e-01
6.431256490124303127e+03,1.111111111111111049e-01
6.433256490124303127e+03,1.111111111111111049e-01
6.435256490124303127e+03,1.111111111111111049e-01
6.437256490124303127e+03,1.111111111111111049e-01
6.439256490124303127e+03,1.111111111111111049e-01
6.441256490124303127e+03,0.000000000000000000e+00
6.443256490124303127e+03,0.000000000000000000e+00
6.445256490124303127e+03,0.000000000000000000e+00
6.447256490124303127e+03,0.000000000000000000e+00
6.449256490124303127e+03,0.000000000000000000e+00
6.451256490124303127e+03,0.000000000000000000e+00
6.453256490124303127e+03,0.000000000000000000e+00
6.455256490124303127e+03,0.000000000000000000e+00
6.457256490124303127e+03,0.000000000000000000e+00
6.459256490124303127e+03,0.000000000000000000e+00
6.461256490124303127e+03,0.000000000000000000e+00
6.463256490124303127e+03,0.000000000000000000e+00
6.465256490124303127e+03,0.000000000000000000e+00
6.467256490124303127e+03,0.000000000000000000e+00
6.469256490124303127e+03,0.000000000000000000e+00
6.471256490124303127e+03,0.000000000000000000e+00
6.473256490124303127e+03,0.000000000000000000e+00
6.475256490124303127e+03,0.000000000000000000e+00
6.477256490124303127e+03,0.000000000000000000e+00
6.479256490124303127e+03,0.000000000000000000e+00
6.481256490124303127e+03,0.000000000000000000e+00
6.483256490124303127e+03,0.000000000000000000e+00
6.485256490124303127e+03,0.000000000000000000e+00
6.487256490124303127e+03,0.000000000000000000e+00
6.489256490124303127e+03,0.000000000000000000e+00
6.491256490124303127e+03,0.000000000000000000e+00
6.493256490124303127e+03,0.000000000000000000e+00
6.495256490124303127e+03,0.000000000000000000e+00
6.497256490124303127e+03,0.000000000000000000e+00
6.499256490124303127e+03,0.000000000000000000e+00
6.501256490124303127e+03,0.000000000000000000e+00
6.503256490124303127e+03,0.000000000000000000e+00
6.505256490124303127e+03,0.000000000000000000e+00
6.507256490124303127e+03,0.000000000000000000e+00
6.509256490124303127e+03,0.000000000000000000e+00
6.511256490124303127e+03,0.000000000000000000e+00
6.513256490124303127e+03,0.000000000000000000e+00
6.515256490124303127e+03,0.000000000000000000e+00
6.517256490124303127e+03,0.000000000000000000e+00
6.519256490124303127e+03,0.000000000000000000e+00
6.521256490124303127e+03,0.000000000000000000e+00
6.523256490124303127e+03,0.000000000000000000e+00
6.525256490124303127e+03,0.000000000000000000e+00
6.527256490124303127e+03,0.000000000000000000e+00
6.529256490124303127e+03,0.000000000000000000e+00
6.531256490124303127e+03,0.000000000000000000e+00
6.533256490124303127e+03,0.000000000000000000e+00
6.535256490124303127e+03,0.000000000000000000e+00
6.537256490124303127e+03,0.000000000000000000e+00
6.539256490124303127e+03,0.000000000000000000e+00
6.541256490124303127e+03,0.000000000000000000e+00
6.543256490124303127e+03,0.000000000000000000e+00
6.545256490124303127e+03,0.000000000000000000e+00
6.547256490124303127e+03,0.000000000000000000e+00
6.549256490124303127e+03,0.000000000000000000e+00
6.551256490124303127e+03,0.000000000000000000e+00
6.553256490124303127e+03,0.000000000000000000e+00
6.555256490124303127e+03,0.000000000000000000e+00
6.557256490124303127e+03,0.000000000000000000e+00
6.559256490124303127e+03,0.000000000000000000e+00
6.561256490124303127e+03,0.000000000000000000e+00
6.563256490124303127e+03,0.000000000000000000e+00
6.565256490124303127e+03,0.000000000000000000e+00
6.567256490124303127e+03,0.000000000000000000e+00
6.569256490124303127e+03,0.000000000000000000e+00
6.571256490124303127e+03,0.000000000000000000e+00
6.573256490124303127e+03,0.000000000000000000e+00
6.575256490124303127e+03,0.000000000000000000e+00
6.577256490124303127e+03,0.000000000000000000e+00
6.579256490124303127e+03,0.000000000000000000e+00
6.581256490124303127e+03,0.000000000000000000e+00
6.583256490124303127e+03,0.000000000000000000e+00
6.585256490124303127e+03,0.000000000000000000e+00
6.587256490124303127e+03,0.000000000000000000e+00
6.589256490124303127e+03,0.000000000000000000e+00
6.591256490124303127e+03,0.000000000000000000e+00
6.593256490124303127e+03,0.000000000000000000e+00
6.595256490124303127e+03,0.000000000000000000e+00
6.597256490124303127e+03,0.000000000000000000e+00
6.599256490124303127e+03,0.000000000000000000e+00
6.601256490124303127e+03,0.000000000000000000e+00
6.603256490124303127e+03,0.000000000000000000e+00
6.605256490124303127e+03,0.000000000000000000e+00
6.607256490124303127e+03,0.000000000000000000e+00
